,Sex,Length,Diameter,Height,Weight,Shucked Weight,Viscera Weight,Shell Weight,Age
2594,1,1.3875,1.1,0.3625,24.097075,11.80756675,4.77689075,6.520385,8
554,0,1.2,0.8875,0.275,12.74310025,5.6982495,2.5231055,3.96893,8
693,1,0.3875,0.2875,0.0625,0.680388,0.2551455,0.1417475,0.21262125,5
2905,2,1.725,1.35,0.4875,35.50774875,20.695135,11.26892625,13.097469,12
649,0,0.925,0.6875,0.25,6.50621025,2.50893075,1.31825175,1.984465,7
3158,2,1.2625,1.0,0.3125,16.5277585,6.973977,3.685435,4.9611625,7
3225,1,0.8,0.6125,0.1875,4.40834725,1.65844575,1.077281,1.3891255,11
420,1,1.65,1.2375,0.4875,46.13881125,16.839603,10.19164525,13.7495075,10
3344,0,0.9125,0.6625,0.2125,6.0384435,2.67902775,1.3891255,1.70097,7
1229,0,0.85,0.625,0.175,6.30776375,2.948348,1.20485375,1.5592225,7
1089,0,1.45,1.15,0.35,23.51591025,11.09882925,4.6776675,6.747181,10
2847,0,1.1125,0.875,0.325,11.89261525,4.80524025,2.67902775,3.38776525,7
2981,0,0.9875,0.75,0.225,8.09378225,3.92640575,1.77184375,2.1829115,5
2305,2,1.5,1.1875,0.425,30.844256,13.90542975,7.01650125,8.788345,10
960,1,1.2625,0.975,0.2625,18.58309725,7.35669525,5.10291,5.386405,11
1164,0,1.0625,0.8125,0.2875,10.44679075,4.592619,2.45223175,2.96252275,7
371,0,1.3,0.9875,0.2875,18.27125275,8.94426725,3.52951275,5.273007,11
3449,1,1.5875,1.2125,0.45,33.43823525,13.56523575,7.86698625,10.0640725,10
2692,1,1.3375,1.05,0.375,19.83047525,7.29999625,4.3374735,6.80388,12
1575,0,1.2875,0.875,0.2625,13.45183775,6.0384435,3.4869885,3.61456125,10
1484,1,0.8625,0.6625,0.225,4.6209685,1.74349425,1.0489315,1.37495075,10
2548,1,1.7875,1.3,0.45,45.3592,20.071446,9.99319875,12.6155275,12
3522,2,1.375,1.1625,0.45,34.37376875,9.19941275,5.8116475,14.8834875,27
1858,1,1.65,1.275,0.4375,34.529691,14.33067225,8.5898985,10.489315,11
258,0,1.0875,0.825,0.275,11.7083435,5.82582225,2.721552,2.721552,6
769,1,1.5,1.125,0.375,24.56484175,10.47514025,5.54232725,7.2291225,12
2061,1,1.9125,1.5,0.55,65.260549,28.5479465,14.4298955,17.59086475,12
2018,0,1.3,1.025,0.35,18.78154375,7.86698625,4.40834725,5.556502,11
3194,1,1.4,1.1625,0.3625,25.16018125,9.48290775,6.23689,7.64019025,9
114,1,1.4375,1.1125,0.3625,24.834162,10.75863525,4.57844425,7.654365,10
1816,2,1.375,1.075,0.35,20.22736825,7.27164675,5.273007,6.3786375,9
1594,0,1.0,0.725,0.25,7.58349125,3.41611475,1.71514475,2.16873675,5
957,2,1.7625,1.3875,0.4875,49.68249875,20.14231975,11.94931425,14.628342,12
2289,2,1.4375,1.15,0.4125,30.1922175,14.13222575,6.08096775,7.98038425,8
679,2,1.7375,1.375,0.3875,52.43240025,21.7440665,12.530479,11.83591625,10
2325,1,1.8,1.425,0.5,51.80871125,26.0531905,10.375917,13.7495075,10
56,2,1.4375,1.1625,0.35,27.158821,12.530479,5.14543425,7.66853975,9
3727,1,1.575,1.175,0.375,32.19085725,15.2803805,6.59125875,8.83086925,12
435,1,1.575,1.2125,0.3875,36.230661,18.0586315,7.7961125,8.788345,8
1057,0,1.2125,0.8875,0.325,16.4710595,6.9456275,3.742134,4.762716,12
155,2,1.0,0.75,0.2875,8.57572375,3.78465825,1.31825175,2.65067825,8
2773,1,1.5125,1.225,0.45,33.0838665,12.9557215,8.221355,10.61688775,9
1016,2,1.35,1.1875,0.3875,34.5013415,15.03940975,8.71747125,9.63883,16
60,0,1.0625,0.95,0.2625,9.25611175,3.64291075,2.22543575,2.83495,10
2077,1,1.25,0.95,0.3875,18.71067,7.52679225,3.86970675,6.0951425,19
782,2,1.5625,1.2125,0.375,31.02852775,15.0535845,7.3992195,8.391452,10
35,1,1.4,1.0375,0.325,21.58814425,10.47514025,4.819415,5.54232725,8
3270,0,1.4125,1.05,0.3875,21.0636785,8.788345,5.273007,6.5487345,9
1650,1,0.9625,0.7375,0.2375,9.4970825,4.1673765,2.664853,2.551455,7
1060,2,1.45,1.125,0.375,26.08154,11.1413535,6.010094,8.20718025,9
358,1,1.0,0.75,0.3125,11.8217415,5.4147545,2.551455,3.33106625,9
1123,0,0.4125,0.2875,0.0375,0.41106775,0.15592225,0.0850485,0.1417475,4
3824,2,1.3375,1.15,0.3625,22.32523125,9.62465525,5.68407475,5.6699,8
3282,1,1.5625,1.2375,0.3875,29.0582375,13.04077,5.51397775,9.63883,9
524,1,1.2125,0.9625,0.2625,15.762322,8.391452,2.948348,3.7704835,7
1200,2,1.5375,1.175,0.3875,30.730858,16.68368075,5.9250455,6.973977,9
3034,0,0.6875,0.5125,0.175,2.99087225,14.0330025,0.5386405,0.89300925,5
265,0,1.1875,0.9125,0.2875,14.1464005,6.577084,2.50893075,4.422522,10
1585,1,1.525,1.2,0.35,29.2283345,12.40290625,7.41339425,7.654365,8
1664,0,1.1875,0.9,0.275,12.91319725,5.0178615,2.73572675,4.1106775,9
1968,1,1.45,1.15,0.3875,40.80910525,19.03668925,7.7394135,8.37727725,10
1518,1,1.4875,1.2125,0.375,30.71668325,15.03940975,6.5487345,7.824462,8
2672,1,1.175,0.925,0.2625,13.22504175,5.74077375,2.87747425,4.3941725,10
3054,0,1.0375,0.825,0.225,10.19164525,4.819415,2.2963095,2.551455,6
3617,0,1.1375,0.9375,0.3125,15.1102835,6.6054335,3.005047,5.2446575,8
2514,2,1.675,1.2875,0.425,40.44056175,18.72484475,9.62465525,10.489315,11
336,1,0.95,0.725,0.3,8.0229085,3.33106625,1.85689225,2.4097075,9
1156,2,1.5125,1.2125,0.4125,26.97454925,12.85649825,5.4714535,7.83863675,11
887,1,1.5375,1.2375,0.5,36.967748,16.42853525,8.83086925,10.5176645,14
494,1,1.425,1.1125,0.375,27.99513125,14.288148,5.8683465,7.0590255,8
580,0,0.45,0.3375,0.2,0.9355335,0.41106775,0.1984465,0.283495,5
3589,1,0.875,0.65,0.225,5.613201,2.05533875,1.587572,1.70097,10
2769,2,1.5625,1.2875,0.45,38.22930075,14.89766225,7.144074,11.12717875,14
3776,1,1.5125,1.1875,0.4,45.812792,15.57805025,9.412034,9.63883,18
2479,0,0.6875,0.4875,0.225,3.18931875,1.54504775,0.83631025,1.00640725,6
1189,1,1.2,0.9125,0.325,15.03940975,6.81805475,3.6003865,3.9405805,8
3182,1,0.7125,0.5375,0.1875,3.005047,1.17650425,0.6520385,0.9922325,5
212,0,1.0375,0.8375,0.25,10.149121,4.7910655,1.8994165,2.9766975,7
2959,1,1.1875,0.9375,0.3125,16.8112535,7.8528115,3.2601925,5.10291,10
1064,0,0.7,0.3,0.1875,3.3168915,1.28990225,0.8221355,0.97805775,4
75,0,1.4625,1.175,0.425,27.9242575,10.47514025,6.78970525,8.9300925,10
3121,2,1.4875,1.175,0.3875,33.38153625,15.365429,7.6260155,8.788345,9
1312,1,1.2125,0.9875,0.35,17.84601025,6.47786075,3.6003865,6.3786375,14
1031,1,0.825,0.6125,0.2125,4.8477645,1.85689225,1.03475675,1.5592225,11
3391,2,1.5875,1.2875,0.475,38.88133925,14.35902175,8.6465975,12.757275,10
247,1,1.575,1.2625,0.4375,34.6147395,15.7339725,7.144074,9.63883,12
1595,1,1.5625,1.2,0.3625,30.7592075,13.16834275,6.93145275,9.2702865,10
3636,2,1.2125,0.9375,0.3375,15.762322,5.45727875,3.72795925,4.77689075,10
1500,0,1.2875,1.0,0.3125,15.94659375,7.087375,3.52951275,4.819415,7
1919,1,1.575,1.2375,0.4375,35.98969025,17.1514475,7.6827145,9.298636,11
186,0,1.125,0.8375,0.275,11.89261525,5.1312595,2.4097075,3.81300775,7
2743,0,0.9375,0.6625,0.2375,5.556502,2.4097075,1.190679,1.65844575,5
2015,1,1.3875,1.025,0.3125,16.9813505,6.64795775,4.15320175,5.499803,8
2056,2,1.4125,1.125,0.4875,28.44872325,11.509897,7.10154975,8.0796075,15
2690,1,1.625,1.2875,0.45,37.74735925,16.05999175,9.8372765,11.4815475,13
1622,2,1.6625,1.3375,0.475,42.410852,16.37183625,7.98038425,13.4660125,17
2752,2,1.6375,1.25,0.55,38.5269705,18.200379,9.22776225,11.4815475,13
1075,1,1.2375,0.9625,0.3375,20.0997955,5.9817445,3.89805625,7.427569,12
2708,1,1.55,1.15,0.425,31.9498865,15.1669825,7.47009325,8.391452,7
3098,1,1.575,1.225,0.425,33.29648775,14.89766225,7.7394135,9.6104805,11
1781,1,1.625,1.275,0.3875,39.8877465,20.45416425,8.448151,9.4970825,9
2422,2,1.25,0.9625,0.2875,19.23513575,8.34892775,3.912231,5.5281525,12
1655,0,0.6,0.4625,0.175,2.02698925,0.737087,0.510291,0.7087375,6
32,0,1.2625,0.975,0.4625,17.36406875,7.5693165,4.025629,4.876114,7
3327,2,1.25,1.0,0.3125,16.34348675,6.78970525,3.572037,5.2446575,10
1124,0,1.35,1.05,0.35,20.59591175,9.08601475,4.09650275,6.4920355,9
2802,1,1.2,0.925,0.25,14.55746825,6.8889285,2.87747425,3.8271825,8
445,1,1.1125,0.925,0.3125,14.5999925,7.07320025,2.4664065,4.5075705,9
3693,0,1.2875,0.95,0.3,17.7184375,9.25611175,3.67126025,4.53592,7
464,2,1.6375,1.3625,0.4125,45.99706375,18.58309725,8.4765005,14.5432935,12
3484,2,1.475,1.125,0.4,25.51455,10.149121,4.422522,8.9300925,19
3847,0,1.2625,1.0125,0.325,17.05222425,8.54737425,3.118445,5.10291,8
2179,0,0.8,0.6375,0.25,4.97533725,2.0695135,1.17650425,1.8427175,7
1681,1,0.775,0.5625,0.2,3.81300775,1.530873,0.680388,1.417475,7
2314,0,1.275,0.95,0.2875,14.61416725,6.0951425,3.21766825,4.706017,8
1809,1,1.325,1.0125,0.3125,18.46969925,7.69688925,4.55009475,5.273007,7
1946,0,1.25,0.95,0.275,15.88989475,7.93786,3.005047,4.252425,9
2661,1,1.45,1.1125,0.3375,23.076493,10.70193625,5.42892925,6.23689,9
2581,2,1.4625,1.15,0.375,28.44872325,14.2597985,5.96756975,7.12989925,11
243,2,1.0375,0.8125,0.2625,10.77281,4.52174525,2.22543575,3.40194,12
1704,2,1.575,1.25,0.4,34.58639,13.90542975,8.50485,9.7805775,14
401,0,0.9875,0.8125,0.2625,8.674947,3.1467945,2.08368825,2.6932025,8
2032,0,1.475,1.15,0.3625,25.55707425,11.8784405,5.06038575,7.37087,11
1984,1,1.375,1.05,0.3625,20.93610575,9.1001895,4.20990075,7.144074,11
3104,1,1.65,1.25,0.4125,37.40716525,18.9091165,7.6260155,9.6671795,9
3835,2,1.5625,1.2125,0.5,39.12231,16.57028275,8.561549,11.3681495,9
450,1,1.4625,1.1375,0.35,27.499015,13.097469,5.2446575,8.3631025,9
1227,1,1.275,1.0,0.35,19.57532975,7.3425205,4.2807745,6.520385,10
3049,1,1.25,1.0,0.3125,19.06503875,9.525432,3.40194,5.17378375,7
3017,2,1.5625,1.225,0.475,48.23667425,21.16290175,11.63746975,10.92873225,11
2333,1,1.4125,1.0625,0.3375,23.00561925,9.6671795,4.74854125,7.2291225,15
471,1,1.2,0.9375,0.3,16.7120303,7.18659825,3.628736,4.876114,11
2833,2,1.1625,0.975,0.35,15.74814725,6.0384435,3.04757125,6.0951425,15
3537,0,1.0875,0.8375,0.275,11.6516445,5.74077375,2.67902775,2.83495,7
3842,0,0.55,0.4125,0.1375,1.54504775,0.60951425,0.340194,0.56699,5
1674,2,1.575,1.1875,0.4375,40.3413385,11.77921725,9.59630575,13.891255,14
2670,2,1.65,1.325,0.45,43.02036625,22.01338675,8.561549,11.3681495,10
3080,2,1.5875,1.225,0.425,35.76289425,15.26620575,7.55514175,10.77281,9
1787,2,1.3875,1.05,0.35,24.607366,9.355335,6.8889285,5.953395,13
1833,1,1.575,1.2,0.3625,28.67551925,12.00601325,6.7188315,8.6465975,12
611,0,1.1375,0.9,0.2875,12.9557215,5.91087075,2.42388225,4.1673765,10
1407,0,1.1,0.825,0.275,10.50348975,4.37999775,2.381358,3.40194,7
2474,0,1.1625,0.8875,0.275,13.437663,6.520385,2.84912475,3.40194,7
3775,2,1.425,1.15,0.425,31.18445,11.69416875,6.25106475,10.77281,14
2998,1,1.2875,1.1375,0.3375,20.48251375,8.3631025,4.60679375,6.6621325,9
3035,0,1.2875,1.0,0.3,18.6823205,7.66853975,5.0745605,4.819415,13
2122,1,1.475,1.25,0.4125,31.31202275,12.94154675,6.87475375,9.63883,15
2944,1,1.6,1.275,0.4375,38.782116,14.5999925,7.540967,16.159215,21
2727,2,1.5375,1.2,0.4125,32.92794425,14.5432935,8.5331995,8.6465975,10
2992,1,1.55,1.3125,0.3875,30.7592075,12.870673,5.57067675,9.922325,10
2717,1,1.575,1.1375,0.375,32.07745925,13.6361095,7.78193775,8.6465975,9
2321,0,1.1,0.85,0.3,12.417081,5.99591925,2.3530085,3.40194,9
1218,1,1.0,0.775,0.275,8.901743,3.912231,1.6159215,2.83495,11
1776,1,1.7,1.35,0.475,46.0112385,20.31241675,10.035723,13.36678925,12
1498,2,1.2625,0.975,0.4,18.257078,7.01650125,5.74077375,4.63514325,9
3389,0,0.9,0.7,0.2,4.97533725,2.2963095,1.43164975,1.984465,6
3635,1,0.9,0.7375,0.325,7.83863675,2.53728025,1.6159215,2.84912475,10
2097,0,0.9375,0.6875,0.225,6.747181,3.04757125,1.54504775,1.984465,6
1729,2,1.75,1.4625,0.4625,51.24172125,20.00057225,9.11436425,13.4660125,29
540,0,0.575,0.45,0.125,1.814368,0.60951425,0.38271825,0.56699,5
110,1,1.55,1.2,0.4,30.51823675,11.679994,7.1724235,8.50485,13
1631,1,1.45,1.1875,0.375,27.499015,10.9145575,6.13766675,9.922325,11
510,1,1.5875,1.2375,0.4875,33.225614,12.6155275,8.83086925,9.85145125,11
1613,0,0.6375,0.475,0.175,2.31048425,0.793786,0.453592,0.8788345,5
1995,1,1.2,0.95,0.325,17.50581625,8.50485,4.025629,4.9611625,12
3110,1,1.15,0.9375,0.325,16.25843825,7.10154975,3.3735905,5.5281525,9
2045,0,0.9125,0.6875,0.225,6.64795775,3.061746,1.4458245,1.77184375,7
2092,1,1.4875,1.175,0.3875,34.06192425,13.947954,10.95708175,7.5126175,10
3004,1,1.0375,0.8125,0.35,11.8217415,4.35164825,2.87747425,4.082328,10
1719,1,1.475,1.1625,0.35,29.653577,13.31009025,7.4559185,7.4559185,7
1607,0,1.275,0.9875,0.325,17.08057375,7.9662095,4.0539785,4.592619,7
3055,2,1.45,1.125,0.5875,30.3623145,8.50485,5.839997,11.1980525,14
78,0,1.325,1.0,0.3625,15.7339725,5.48562825,3.69960975,5.5281525,9
2765,1,0.3875,0.275,0.1,0.43941725,0.18427175,0.0850485,0.1417475,3
2317,1,1.625,1.3,0.425,38.71124225,17.44911725,8.17883075,10.20582,11
1996,2,1.6,1.25,0.425,43.02036625,19.6462035,9.241937,11.5949455,11
2707,1,1.75,1.3625,0.4625,45.74191825,21.262125,11.43902325,10.44679075,11
313,2,1.6375,1.1375,0.425,36.1456125,16.5277585,8.5898985,9.4403835,8
2868,2,1.2125,0.9375,0.3625,16.68368075,6.76135575,3.27436725,5.386405,13
1307,2,1.375,1.0875,0.425,25.060958,8.15048125,4.66349275,7.93786,14
911,2,1.4125,1.125,0.4375,35.05415675,15.03940975,6.95980225,8.731646,10
697,2,1.45,1.1125,0.375,24.323871,11.3398,4.422522,7.1724235,8
2386,1,1.4625,1.125,0.375,29.6819265,12.23280925,7.824462,8.9300925,14
466,0,1.1375,0.875,0.3375,15.20950675,8.09378225,2.42388225,3.75630875,7
1019,0,1.0375,0.775,0.225,7.98038425,3.52951275,1.74349425,2.4097075,6
363,1,1.3875,1.1,0.375,30.957654,11.793392,6.010094,12.48795475,15
1842,1,1.4125,1.0875,0.4625,29.256684,10.035723,5.79747275,8.788345,20
3634,0,0.8875,0.675,0.2625,7.6827145,4.03980375,1.48834875,2.08368825,9
1344,2,1.5625,1.1875,0.325,24.36639525,9.05766525,5.03203625,6.80388,13
1360,2,1.1,0.8875,0.2875,11.7650425,4.49339575,2.62232875,3.7137845,11
3303,2,1.675,1.4625,0.4,37.1094955,15.43630275,8.34892775,11.7083435,10
2069,2,1.4125,1.125,0.4625,26.32251075,8.561549,5.11708475,7.5126175,12
3206,1,1.5,1.2,0.4375,34.8415355,11.69416875,7.75358825,11.7650425,13
3815,1,1.8625,1.4625,0.5375,70.8454005,26.26581175,13.380964,19.84465,17
1524,0,1.25,0.9375,0.3125,16.14504025,7.3425205,3.515338,4.4508715,7
1034,1,1.2875,0.95,0.3375,18.75319425,8.15048125,5.93922025,4.3941725,10
83,1,1.25,1.0,0.3125,16.93882625,7.654365,3.61456125,4.706017,9
79,1,1.9375,1.425,0.55,57.606184,20.8368825,13.48018725,18.66814575,17
662,1,1.7,1.35,0.4875,50.53298375,15.77649675,9.17106325,12.14776075,11
1439,2,1.2875,0.9875,0.3375,14.628342,5.71242425,3.742134,4.592619,9
3793,0,1.125,0.875,0.3,13.267566,5.68407475,3.01922175,3.75630875,8
919,2,1.6625,1.3875,0.4875,40.78075575,16.4710595,10.035723,10.20582,17
1440,2,1.45,1.1375,0.3,30.43318825,13.5794105,7.75358825,7.5126175,10
3145,1,1.6125,1.25,0.45,41.4186195,16.96717575,6.87475375,12.4454305,11
2969,0,0.875,0.65,0.2125,4.932813,1.99863975,0.97805775,1.70097,10
2755,1,1.4375,1.1375,0.3625,33.0271675,16.4710595,6.44951125,8.50485,14
2253,2,1.2375,0.9625,0.325,19.57532975,8.85921875,5.0745605,4.9611625,10
2376,2,1.4375,1.125,0.3375,23.48756075,10.262519,4.69184225,6.690482,10
808,2,1.3,1.025,0.425,24.67823975,10.58853825,6.2085405,7.087375,14
1510,1,1.575,1.2,0.375,36.0322145,18.72484475,6.87475375,8.788345,11
3022,0,1.125,0.875,0.3625,14.8834875,5.91087075,2.83495,4.69184225,15
2576,2,1.3,1.0625,0.375,23.0481435,10.9145575,5.71242425,6.520385,10
656,1,1.3375,1.075,0.3875,22.24018275,9.31281075,4.7910655,6.9456275,10
1921,0,1.05,0.8,0.25,9.63883,4.94698775,1.417475,2.67902775,8
1442,1,1.2125,0.925,0.325,14.911837,7.04485075,2.9766975,4.40834725,6
3680,0,0.8375,0.625,0.2,4.80524025,1.97029025,1.247378,1.40330025,6
858,2,1.2,0.9375,0.2625,14.8834875,6.19436575,3.38776525,4.3941725,12
1803,2,0.925,0.7,0.275,6.53455975,2.67902775,1.31825175,2.1262125,10
2794,1,1.7,1.3625,0.4625,47.400364,20.05727125,10.319218,13.60776,11
3169,1,1.45,1.125,0.3875,23.45921125,9.1001895,5.59902625,6.93145275,8
2832,1,1.35,1.0625,0.3,23.1615415,8.34892775,4.3374735,5.5281525,10
844,2,1.6125,1.25,0.375,32.8570705,13.25339125,9.51125725,8.788345,9
833,0,0.9,0.6875,0.275,6.61960825,2.6932025,1.48834875,2.4097075,10
1614,2,1.3625,1.0125,0.4375,27.78251,7.32834575,5.8683465,10.77281,18
213,2,1.45,1.1375,0.3875,23.71435675,8.9300925,3.92640575,9.07184,18
2520,2,1.7625,1.3625,0.45,43.64405525,17.22232125,10.41844125,13.16834275,13
3420,0,0.8,0.625,0.2,4.43669675,1.6159215,0.963883,1.70097,9
131,0,1.325,1.05,0.3875,22.963095,13.39513875,3.1467945,5.443104,10
439,0,0.75,0.55,0.1625,3.38776525,1.474174,0.43941725,0.9922325,5
3315,0,1.1,0.8,0.2625,10.98543125,4.97533725,2.097863,3.40194,9
2421,1,1.75,1.35,0.5125,49.32813,22.35358075,10.5743635,13.79203175,13
2524,2,1.15,0.875,0.2875,13.04077,5.74077375,3.16096925,3.30271675,6
1609,1,1.9125,1.4625,0.45,67.982101,31.978236,14.514944,15.12445825,12
853,1,1.8375,1.425,0.525,63.37530725,33.18308975,13.1258185,15.06775925,10
448,0,0.8125,0.625,0.1375,4.706017,2.154562,1.4458245,1.2757275,5
3469,1,1.3,1.0375,0.4375,21.3471735,7.314171,4.8477645,7.2291225,8
3429,0,0.475,0.325,0.1125,0.75126175,0.2551455,0.1417475,0.2551455,5
3557,2,1.4625,1.0875,0.35,19.71707725,8.74582075,3.6570855,6.36446275,8
3149,2,1.475,1.1625,0.4,31.19862475,14.344847,7.15824875,8.3631025,13
1727,0,1.0375,0.8,0.2875,8.63242275,3.44446425,2.08368825,2.664853,7
103,1,1.475,1.1625,0.3375,28.05183025,12.00601325,5.6415505,7.93786,8
3280,2,1.5875,1.2125,0.3875,30.4190135,13.2392165,5.59902625,9.922325,11
523,1,1.5,1.1625,0.3875,28.81726675,14.514944,6.98815175,6.3786375,10
1102,0,0.7,0.525,0.2125,3.01922175,1.1056305,0.83631025,0.850485,4
1821,2,1.75,1.4375,0.5125,50.2636635,17.1514475,12.6722265,15.252031,13
1415,1,1.425,1.15,0.3875,28.36367475,12.870673,5.8116475,7.5126175,11
165,1,1.1625,0.9375,0.275,14.17475,5.953395,3.2034935,4.26659975,8
3326,2,1.125,0.875,0.3125,12.57300325,5.2446575,2.551455,4.1106775,11
907,0,1.0,0.775,0.25,3.6003865,3.005047,2.0128145,2.4097075,7
2662,2,1.2,0.925,0.325,16.68368075,7.01650125,4.26659975,4.52174525,15
2397,2,1.375,1.075,0.35,23.81358,10.6310625,6.180191,5.51397775,8
3258,1,1.5,1.2375,0.4625,31.59551775,14.33067225,7.47009325,10.4042665,11
2419,2,1.6625,1.325,0.45,42.2691045,17.98775775,9.695529,12.3320325,10
1860,0,0.9875,0.7375,0.2375,7.72523875,3.2601925,1.77184375,2.4097075,8
2902,0,1.3875,1.125,0.4375,20.921931,8.618248,4.97533725,6.23689,9
2555,2,1.5625,1.2125,0.3375,36.92522375,17.293195,7.58349125,10.21999475,14
1741,0,1.1875,0.9375,0.275,14.004653,5.9817445,3.0900955,4.37999775,8
2499,2,1.5,1.2,0.375,29.1716355,11.58077075,7.66853975,8.3631025,16
395,1,1.6125,1.3125,0.4,42.73687125,21.13455225,6.9456275,12.26115875,11
625,0,1.1375,0.875,0.2625,12.60135275,6.0384435,3.0333965,3.16096925,7
695,1,1.6125,1.25,0.475,44.21104525,21.0069795,10.53183925,10.90038275,14
947,0,0.525,0.375,0.1125,1.13398,0.38271825,0.226796,0.29766975,4
761,0,1.325,1.0125,0.325,18.75319425,8.34892775,3.95475525,5.386405,9
2739,2,1.575,1.2125,0.425,37.43551475,16.85377775,9.7805775,9.7805775,9
2311,0,1.1875,0.875,0.3125,11.97766375,5.40057975,2.2396105,3.84135725,9
1383,1,1.4375,1.1375,0.4125,24.5790165,10.67358675,5.11708475,7.597666,8
2228,1,1.15,0.9375,0.3375,13.99047825,5.273007,2.39553275,4.819415,12
3345,1,1.35,1.0875,0.45,28.236102,10.87203325,6.406987,9.2135875,17
1401,1,1.4125,1.075,0.325,22.226008,9.90815025,5.34388075,6.0384435,9
645,0,1.0875,0.8625,0.2875,11.850091,6.293589,2.08368825,3.005047,7
3606,1,1.275,1.0,0.35,18.46969925,6.95980225,4.72019175,5.2446575,10
2976,2,1.6375,1.2625,0.4875,40.83745475,19.504456,10.78698475,10.2908685,11
3804,2,1.3125,1.05,0.4,21.432222,7.78193775,4.9044635,7.7961125,9
1882,1,1.275,0.9875,0.3625,17.53416575,6.123492,3.92640575,6.80388,12
771,1,1.325,1.0375,0.4375,20.96445525,7.3992195,3.95475525,7.49844275,17
3502,2,1.7,1.3,0.4625,42.354153,17.4349425,11.15552825,11.509897,11
51,1,1.8,1.3625,0.4875,49.54075125,23.28911425,10.8578585,13.33843975,11
2598,1,0.7375,0.575,0.2125,3.5436875,1.190679,0.80796075,1.2190285,8
2541,2,1.45,1.1625,0.4125,31.22697425,11.453198,5.93922025,9.922325,11
2649,0,1.6625,1.25,0.425,36.78347625,17.10892325,8.2497045,10.19164525,9
3045,2,1.5,1.1625,0.4125,25.16018125,8.7599955,6.973977,7.427569,12
1375,0,0.8125,0.625,0.2,4.91863825,2.16873675,0.97805775,1.3891255,7
1121,1,1.725,1.325,0.525,44.8772585,20.85105725,11.4815475,10.95708175,12
3547,0,0.5625,0.425,0.175,1.60174675,0.680388,0.3685435,0.453592,4
1035,1,1.2,0.9375,0.2875,19.17843675,9.08601475,3.01922175,4.819415,6
2451,2,1.6875,1.3125,0.425,48.5059945,23.71435675,9.979024,13.4660125,9
2286,0,1.575,1.1875,0.3625,30.06464475,14.64251675,6.22271525,7.93786,10
2145,2,1.4375,1.15,0.475,28.179403,11.113004,6.87475375,9.63883,13
3325,2,1.4125,1.225,0.3875,26.20911275,11.4815475,6.22271525,7.2291225,11
111,2,1.4875,1.15,0.4,26.1098895,11.35397475,5.74077375,8.15048125,9
183,0,0.725,0.525,0.1625,2.7499015,1.06310625,0.623689,0.850485,6
2517,1,1.6125,1.25,0.4375,37.94580575,17.9452335,8.4765005,9.8939755,11
613,2,1.625,1.275,0.3875,33.7075555,13.6928085,7.881161,10.33339275,13
2948,2,1.5625,1.05,0.4125,30.03629525,10.149121,4.6776675,12.6155275,21
3037,1,1.0375,0.8625,0.3375,10.95708175,3.628736,1.984465,4.195726,13
1706,2,1.4375,1.15,0.4,31.2694985,15.252031,6.2652395,7.0590255,9
1557,2,1.5375,1.1625,0.375,26.1665885,13.08329425,5.17378375,6.84640425,9
3757,0,1.3375,1.025,0.3875,17.90270925,7.78193775,4.01145425,5.14543425,12
1711,1,1.3125,0.9625,0.25,14.50076925,6.973977,2.84912475,4.12485225,8
1178,1,1.5375,1.1875,0.475,40.63900825,20.73765925,8.6465975,9.31281075,9
2129,2,1.6,1.25,0.45,42.51007525,16.8112535,8.901743,12.2186345,11
2532,0,1.075,0.8,0.25,9.82310175,4.63514325,2.26796,2.551455,7
397,2,1.225,1.0,0.3625,18.80989325,5.953395,3.67126025,7.12989925,13
1291,1,1.85,1.4875,0.475,65.87006325,32.58775025,14.50076925,14.3164975,11
1630,1,1.5,1.175,0.3875,29.370082,12.40290625,5.556502,9.2135875,20
3875,1,1.45,1.1375,0.425,26.365035,11.566596,7.3425205,6.23689,9
3013,0,0.9,0.7125,0.2625,6.84640425,2.59397925,1.6159215,2.1262125,7
1743,0,1.35,1.05,0.35,18.89494175,8.85921875,3.912231,5.37223025,10
2136,0,1.325,1.0625,0.325,21.75824125,11.8784405,3.41611475,5.953395,9
2086,1,1.6125,1.2875,0.4,33.57998275,14.344847,8.8166945,9.4970825,9
2845,2,1.5,1.2125,0.4125,32.33260475,16.6411565,6.16601625,8.164656,9
3189,1,1.5625,1.175,0.425,33.06969175,13.05494475,7.27164675,11.18387775,11
571,2,1.45,1.1875,0.4125,29.44095575,11.736693,7.37087,8.6465975,13
3890,0,0.625,0.4625,0.1625,2.0128145,0.7654365,0.52446575,0.63786375,5
3432,2,1.4875,1.1625,0.35,31.5529935,14.67086625,6.917278,8.6465975,12
2990,0,1.2,0.8375,0.3125,14.855138,6.973977,3.10427025,4.1106775,7
2309,1,1.175,0.925,0.45,14.458245,5.42892925,3.64291075,4.60679375,9
3676,0,1.4125,1.075,0.375,23.2891143,9.412034,4.77689075,8.221355,11
1534,2,0.8625,0.6375,0.25,5.5848515,2.0128145,1.4458245,1.70097,9
3511,1,1.4625,1.1875,0.3,26.7902775,11.623295,5.99591925,7.93786,14
3879,1,1.675,1.35,0.4875,34.5013415,15.081934,7.75358825,9.39785925,11
1874,0,1.175,0.8875,0.3,11.1413535,4.7343665,2.50893075,3.2601925,8
356,2,1.65,1.3125,0.5,41.4753185,18.49804875,8.49067525,11.963489,11
